0.000000	0.000000	file start sync?: d376-395.wav 22278.306068  (already anchored in the hand labels) HINT
0.000000	0.000000	note HINT: d356-375 runs straight into this file, and the last track it opened before the join was: start071: ID: Fokus - On Line -- so that is most likely still playing at local 0.0 here. HINT
0.000000	0.000000	note HINT: the 1998/2017 notes say this file is a DIRECT TRANSITION from d356-375 (no overlap, so nothing to correlate -- its position rests on that file's link, not on measurement). HINT
0.000000	0.000000	note HINT: the 1998/2017 notes say this file opens mid-track, continuing: Your Sound HINT
0.000000	0.000000	note HINT: no origNNN spans offered: the engine CAN search for an original inside a capture, but on this material it is right about 2 times in 8, and its most confident answer in testing was wrong by 25 minutes -- the DJ beatmatches (so the record's speed is not its own) and the broadcast repeats material (so the answer is not unique). Locating the originals is still a by-ear job. See track_mix.locate_original if you want to attack it. HINT
0.000000	1.000000	note QUESTION: no placed capture OVERLAPS this file, so the engine has no audio to correlate against: it cannot propose a sync point, and it cannot detect skips (skip detection walks an overlap). Everything above the file-end marker is carried forward or hand-derived, NOT measured. Any sync point here has to be found by ear. HINT
19.214000	19.214000	note HINT: the 1998/2017 notes put a track start here: Your Sound / J Majik  -- confirm by ear, then label it `startNNN: ID: <Artist> - <Title>` HINT
19.214000	19.214000	note HINT: ...and mark a sync point INSIDE that original at its 1:37.00 ("Your Sound" 01:05.939 [sync]) -- the 1998/2017 notes flagged it as a sync point. HINT
140.789938	140.789938	note HINT: SYNC ANCHOR A for track 072 (Your Sound / J Majik): this instant in the mix is 2:52.03 inside the original (7s solo passage, confidence 9.9/10). Label `track sync: A` here and `orig072 sync: A` at 2:52.03 in the original. HINT
250.741938	250.741938	note HINT: SYNC ANCHOR B for track 072 (Your Sound / J Majik): this instant in the mix is 4:44.29 inside the original (18s solo passage, confidence 9.9/10). Label `track sync: B` here and `orig072 sync: B` at 4:44.29 in the original. HINT
250.741938	250.741938	note HINT: ...those two anchors imply a mix/original rate of 0.9795 (the sheet's `(trackB-trackA)/(origB-origA)`). Plausible for a DJ pitch; confirm by ear. HINT
289.742000	289.742000	note HINT: the 1998/2017 notes put a track start here: On The Roof / Hidden Agenda  -- confirm by ear, then label it `startNNN: ID: <Artist> - <Title>` HINT
289.742000	289.742000	note HINT: ...and mark a sync point INSIDE that original at its 1:57.69 (horn/synth wah-wah section 05:13.445[sync]) -- the 1998/2017 notes flagged it as a sync point. HINT
427.318000	427.318000	note HINT: SYNC ANCHOR A for track 073 (On The Roof / Hidden Agenda): this instant in the mix is 3:49.89 inside the original (13s solo passage, confidence 10.0/10). Label `track sync: A` here and `orig073 sync: A` at 3:49.89 in the original. HINT
427.318000	427.318000	note HINT: ...those two anchors imply a mix/original rate of 1.0040 (the sheet's `(trackB-trackA)/(origB-origA)`). Plausible for a DJ pitch; confirm by ear. HINT
443.318000	443.318000	note HINT: SYNC ANCHOR B for track 073 (On The Roof / Hidden Agenda): this instant in the mix is 4:05.89 inside the original (12s solo passage, confidence 10.0/10). Label `track sync: B` here and `orig073 sync: B` at 4:05.89 in the original. HINT
572.453000	572.453000	note HINT: the 1998/2017 notes put a track start here: Solar Feelings (J. Majik Mix) / Jacob's Optical Stairway  -- confirm by ear, then label it `startNNN: ID: <Artist> - <Title>` HINT
572.453000	572.453000	note QUESTION: found candidate anchors for track 074 (Solar Feelings (J. Majik Mix) / Jacob's Optical Stairway) but they imply a mix/original rate of 2.81 -- a DJ pitches a record by a few percent, not by that, so these have matched noise rather than the record. DISCARDED; find them by ear. HINT
843.150000	843.150000	note HINT: the 1998/2017 notes put a track start here: Sea of Tears / Goldie  -- confirm by ear, then label it `startNNN: ID: <Artist> - <Title>` HINT
843.150000	843.150000	note HINT: ...and mark a sync point INSIDE that original at its 14:51.19 (guitar enters [in sync 0:48.334]) -- the 1998/2017 notes flagged it as a sync point. HINT
843.150000	843.150000	note HINT: ...and mark a sync point INSIDE that original at its 16:06.23 (drums enter [in sync]) -- the 1998/2017 notes flagged it as a sync point. HINT
964.342000	964.342000	note HINT: SYNC ANCHOR A for track 075 (Sea of Tears / Goldie): this instant in the mix is 1:34.08 inside the original (15s solo passage, confidence 10.0/10). Label `track sync: A` here and `orig075 sync: A` at 1:34.08 in the original. HINT
964.342000	964.342000	note HINT: ...those two anchors imply a mix/original rate of 0.9978 (the sheet's `(trackB-trackA)/(origB-origA)`). Plausible for a DJ pitch; confirm by ear. HINT
1042.422000	1042.422000	note HINT: SYNC ANCHOR B for track 075 (Sea of Tears / Goldie): this instant in the mix is 2:52.29 inside the original (15s solo passage, confidence 10.0/10). Label `track sync: B` here and `orig075 sync: B` at 2:52.29 in the original. HINT
1133.759000	1133.759000	note HINT: the 1998/2017 notes put a track start here: Mystery Track 6 (drumline change)  -- confirm by ear, then label it `startNNN: ID: <Artist> - <Title>` HINT
1133.759000	1133.759000	note HINT: no original on disk for track 076 (Mystery Track 6 (drumline change)), so no anchor search. If you have the record, drop it in the originals dir as `076-...` and re-run. HINT
1200.000000	1200.000000	file end?: d376-395.wav  (audio is 1200.000s long) HINT
